pdf_company_name,entity_name,normalized_name,address,postcode,address_source,lat,lon,coord_precision
Total Harvesting Limited,TOTAL HARVESTING LIMITED,TOTAL HARVESTING LIMITED,"45 Maclaggan Street, Dunedin Central, Dunedin, 9016, NEW ZEALAND",9016,address_for_service,-45.877784395534,170.498558539198,address_web
SHREE GANESH TRADING LIMITED,SHREE GANESH TRADING LIMITED,SHREE GANESH TRADING LIMITED,"2c Clinker Place, New Lynn, Auckland, 0600, NEW ZEALAND",0600,public_address,-36.914009375923,174.687110974773,address_web
L T McGuinness Limited,L T MCGUINNESS LIMITED,L T MCGUINNESS LIMITED,"9 Francis Place, Wellington, NEW ZEALAND",,address_for_service,-41.297845529065,174.779479463948,original
GARTERY DAIRY FARMS LIMITED,GARTERY DAIRY FARMS LIMITED,GARTERY DAIRY FARMS LIMITED,"267 High Street, Rangiora, Rangiora, 7400, NEW ZEALAND",7400,address_for_service,-43.304101537589,172.591137463502,address_web
EMSBA PASTURES LIMITED,EMSBA PASTURES LIMITED,EMSBA PASTURES LIMITED,"42 Moorhouse Street, Morrinsville, 3300, NEW ZEALAND",3300,address_for_service,-37.658060443428,175.530059112017,address_web
Vendale Limited,VENDALE LIMITED,VENDALE LIMITED,"761 Dipton Winton Highway, Rd 1, Dipton, 9791, NEW ZEALAND",9791,public_address,-45.962432062236,168.338225254947,address_web
NZ CARS AND AUTOMOTIVE LIMITED,NZ CARS AND AUTOMOTIVE LIMITED,NZ CARS AND AUTOMOTIVE LIMITED,"6 Manu Street, Favona, Auckland, 2024, NEW ZEALAND",2024,public_address,-36.948048694724,174.830468892902,address_web
CITYWIDE TRANSPORT LIMITED,CITYWIDE TRANSPORT LIMITED,CITYWIDE TRANSPORT LIMITED,"Suitea/39 East Tamaki Road, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.968044613939,174.861340231663,address_web
SHERRIFF FARMS LIMITED,SHERRIFF FARMS LIMITED,SHERRIFF FARMS LIMITED,"39 George Street, Timaru, 7910, NEW ZEALAND",7910,address_for_service,-44.397159756346,171.253506248469,address_web
Jarvis Advanced Accounting Solutions Limited,JARVIS ADVANCED ACCOUNTING SOLUTIONS LIMITED,JARVIS ADVANCED ACCOUNTING SOLUTIONS LIMITED,"239 Opawa Road, Hillsborough, Christchurch, 8022, NEW ZEALAND",8022,address_for_service,-43.558647447991,172.673144998342,address_web
Dunsandel Farms Limited,DUNSANDEL FARMS LIMITED,DUNSANDEL FARMS LIMITED,"109 Powderham Street, New Plymouth, New Plymouth, 4310, NEW ZEALAND",4310,address_for_service,-39.060198114747,174.069932668502,address_web
Saskia Dairies Limited,SASKIA DAIRIES LIMITED,SASKIA DAIRIES LIMITED,"25 Victoria Avenue, Avenal, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
CHANS PAINT LIMITED,CHANS PAINT LIMITED,CHANS PAINT LIMITED,"13 Galsworthy Place, Bucklands Beach, Auckland, 2014, NEW ZEALAND",2014,address_for_service,-36.884878951537,174.911582365125,address_web
True Trade Services Limited,TRUE TRADE SERVICES LIMITED,TRUE TRADE SERVICES LIMITED,"6 Charles Miller Court, Clarks Beach, Clarks Beach, 2122, NEW ZEALAND",2122,address_for_service,-37.137176877417,174.696453444053,address_web
STRONGVAC LIMITED,STRONGVAC LIMITED,STRONGVAC LIMITED,"355 East Tamaki Road, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.953822096581,174.893253555018,address_web
CRAIG MAISEY BUILDERS AND GLASS LIMITED,CRAIG MAISEY BUILDERS AND GLASS LIMITED,CRAIG MAISEY BUILDERS AND GLASS LIMITED,"68 Okahu Downs Drive, Kaitaia, 0481, NEW ZEALAND",0481,public_address,-35.132581407732,173.258516077538,address_web
Josan Family Group Limited,JOSAN FAMILY GROUP LIMITED,JOSAN FAMILY GROUP LIMITED,"62 Harveys Road, Rd 9c, Island Cliff, Oamaru, 9491, NEW ZEALAND",9491,address_for_service,-44.914455322975,170.68639698936,address_web
Universal Specialities Limited,UNIVERSAL SPECIALITIES LIMITED,UNIVERSAL SPECIALITIES LIMITED,"494 Rosebank Road, Avondale, Auckland, 1026, NEW ZEALAND",1026,public_address,-36.879394462742,174.671339585758,address_web
SINGH ON KIWI LIMITED,SINGH ON KIWI LIMITED,SINGH ON KIWI LIMITED,"1 Carroll Place, Owhata, Rotorua, 3010, NEW ZEALAND",3010,address_for_service,-38.136108879995,176.285045713319,address_web
HARVEY WAIRARAPA LIMITED,HARVEY WAIRARAPA LIMITED,HARVEY WAIRARAPA LIMITED,"79 Iorns Street North, Masterton, Masterton, 5810, NEW ZEALAND",5810,address_for_service,-40.959707107842,175.66582423433,address_web
Arna Enterprises Limited,ARNA ENTERPRISES LIMITED,ARNA ENTERPRISES LIMITED,"13 Junction Street, Putaruru, Putaruru, 3411, NEW ZEALAND",3411,address_for_service,-38.04020414969,175.785409768943,address_web
CESAR & OBENITA DAIRIES LIMITED,CESAR & OBENITA DAIRIES LIMITED,CESAR OBENITA DAIRIES LIMITED,"25d Victoria Avenue, Invercargill, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
Intus Limited,INTUS LIMITED,INTUS LIMITED,"Perriam & Partners Limited, Unit 4, 35 Sir William Pickering Drive, Burnside, Christchurch, 8053, NEW ZEALAND",8053,public_address,-43.497954967198,172.559313640259,address_web
Mettler Toledo Limited,METTLER-TOLEDO LIMITED,METTLER TOLEDO LIMITED,"18a Maui Street, Pukete, Hamilton, 3200, NEW ZEALAND",3200,registered_office,-37.739941160073,175.227734341858,address_web
Magic Engineering Limited,MAGIC ENGINEERING LIMITED,MAGIC ENGINEERING LIMITED,"32a Puriri Road, Manurewa, Auckland, 2102, NEW ZEALAND",2102,address_for_service,-37.032045683373,174.893233289427,address_web
HR Tiling Limited,HR TILING LIMITED,HR TILING LIMITED,"15 Margan Avenue, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.974559112906,174.855225298021,address_web
Edgewater Resort Hotel Limited,EDGEWATER RESORT HOTEL LIMITED,EDGEWATER RESORT HOTEL LIMITED,"54 Sargood Drive, Wanaka, Wanaka, 9305, NEW ZEALAND",9305,public_address,-44.695752861302,169.111568559479,address_web
Batala transport limited,BATALA TRANSPORT LIMITED,BATALA TRANSPORT LIMITED,"14b Dunton Drive, Welcome Bay, Tauranga, 3112, NEW ZEALAND",3112,address_for_service,-37.726671685337,176.200123623107,address_web
KARISHMA & JAYMIN ENTERPRISES LIMITED,KARISHMA & JAYMIN ENTERPRISES LIMITED,KARISHMA JAYMIN ENTERPRISES LIMITED,"126 Studholm St, Morrinsville, NEW ZEALAND",,address_for_service,-37.652559819469,175.523385273071,original
Cheung Kong Media Nz Limited,CHEUNG KONG MEDIA NZ LIMITED,CHEUNG KONG MEDIA NZ LIMITED,"175 Queen Street,, Auckland Centre, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.848090149857,174.765369954875,address_web
STARWOOD FARMS LIMITED,STARWOOD FARMS LIMITED,STARWOOD FARMS LIMITED,"17 Rewi Street, Te Aroha, Te Aroha, 3320, NEW ZEALAND",3320,address_for_service,-37.5282,175.7102,original
Desktop Technology Services Limited,DESKTOP TECHNOLOGY SERVICES LIMITED,DESKTOP TECHNOLOGY SERVICES LIMITED,"Level 1, Ipayroll House, 93 Boulcott Street, Wellington, 6011, NEW ZEALAND",6011,public_address,-41.2862584,174.7741114,address_web
A & A Algie Limited,A & A ALGIE LIMITED,A A ALGIE LIMITED,"491 Mahurangi East Road, Algies Bay, Warkworth, 0920, NEW ZEALAND",0920,address_for_service,-36.430630970947,174.739008031198,address_web
ASRA Communications lIMITED,ASRA COMMUNICATIONS LIMITED,ASRA COMMUNICATIONS LIMITED,"Flat 2, 51 Mulgan Street, New Windsor, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.9110871092,174.711421595286,address_web
Thermosash Service & Maintenance Limited,THERMOSASH SERVICE & MAINTENANCE LIMITED,THERMOSASH SERVICE MAINTENANCE LIMITED,"158-164 Central Park Drive, Henderson, Auckland, 0610, NEW ZEALAND",0610,address_for_service,-36.852182572173,174.632772018496,address_web
Zhaoyue (Nz) International Company Limited,ZHAOYUE (NZ) INTERNATIONAL COMPANY LIMITED,ZHAOYUE NZ INTERNATIONAL COMPANY LIMITED,"42 Beaver Road, Rd 2, Pukekohe, 2677, NEW ZEALAND",2677,public_address,-37.214666985541,174.96944398385,address_web
Brotherteam House Maintain Limited,BROTHERTEAM HOUSE MAINTAIN LIMITED,BROTHERTEAM HOUSE MAINTAIN LIMITED,"1 Corfield Way, Burswood, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.919658611026,174.897563464426,address_web
Gj Air Tech Limited,GJ AIR TECH LIMITED,GJ AIR TECH LIMITED,"113 Te Wharau Drive, Greenhithe, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.767710799709,174.680615586546,address_web
Vincent Lee Panel And Paint Limited,VINCENT LEE PANEL AND PAINT LIMITED,VINCENT LEE PANEL AND PAINT LIMITED,"81 The Esplanade, Petone, Lower Hutt, 5012, NEW ZEALAND",5012,address_for_service,-41.226383632382,174.870495139794,address_web
EDIRISINGHA BROTHERS LIMITED,EDIRISINGHA BROTHERS LIMITED,EDIRISINGHA BROTHERS LIMITED,"17b Bruce Road, Glenfield, Auckland, 0629, NEW ZEALAND",0629,address_for_service,-36.780307878172,174.738343849191,address_web
Kokihi Pastures Limited,KOKIHI PASTURES LIMITED,KOKIHI PASTURES LIMITED,"54 Gill Street, New Plymouth, New Plymouth, 4310, NEW ZEALAND",4310,address_for_service,-39.056137795121,174.076825358941,address_web
Auckland Earthmover Limited,AUCKLAND EARTHMOVER LIMITED,AUCKLAND EARTHMOVER LIMITED,"Unit 4, 419 East Tamaki Road, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.950852450426,174.903078086163,address_web
Union Windows Limited,UNION WINDOWS LIMITED,UNION WINDOWS LIMITED,"4a Grayson Avenue, Papatoetoe, Auckland, 2104, NEW ZEALAND",2104,address_for_service,-36.986838726786,174.864813440882,address_web
J&M RENOVATIONS LIMITED,J&M RENOVATIONS LIMITED,J M RENOVATIONS LIMITED,"21 Shanaway Rise, Hillcrest, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.800730846264,174.732636862776,address_web
R & E Sotto Dairies Limited,R & E SOTTO DAIRIES LIMITED,R E SOTTO DAIRIES LIMITED,"25 Victoria Avenue, Avenal, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
NAN HOT POT LIMITED,NAN HOT POT LIMITED,NAN HOT POT LIMITED,"37 Taroka Close, Pinehill, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.727313379164,174.723058862017,address_web
CIN7 LIMITED,CIN7 LIMITED,CIN7 LIMITED,"Level 5, 60 Khyber Pass Road, Grafton, Grafton, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.864191660129,174.762533854117,address_web
Adwith Limited,ADWITH LIMITED,ADWITH LIMITED,"15b Marua Rd, Ellerslie, Auckland, 1051, NEW ZEALAND",1051,address_for_service,-36.890311598261,174.815136918246,address_web
VAC GROUP LIMITED,VAC GROUP LIMITED,VAC GROUP LIMITED,"11 Kenley Heights, Flat Bush, Auckland, 2016, NEW ZEALAND",2016,public_address,-36.954380058197,174.929734969013,address_web
Bacchus E.T Limited,BACCHUS E.T LIMITED,BACCHUS E T LIMITED,"198 Church Road, Greenmeadows, Napier, 4112, NEW ZEALAND",4112,public_address,-39.518468361124,176.842448896189,address_web
Han&Lee Homes Limited,HAN&LEE HOMES LIMITED,HAN LEE HOMES LIMITED,"65 Killybegs Drive, Pinehill, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.731550515039,174.729981308212,address_web
PS Koopal Farms Limited,PS KOOPAL FARMS LIMITED,PS KOOPAL FARMS LIMITED,"505 Rerewhakaaitu Road, Rd 3, Rotorua, 3073, NEW ZEALAND",3073,address_for_service,-38.318254718705,176.491259306898,address_web
New Zealand Crane Hire Limited,NEW ZEALAND CRANE HIRE LIMITED,NEW ZEALAND CRANE HIRE LIMITED,"122 Captain Springs Road, Onehunga, Auckland, NEW ZEALAND",,address_for_service,-36.924474559223,174.800596746989,original
MNT Enterprise Limited,MNT ENTERPRISE LIMITED,MNT ENTERPRISE LIMITED,"26 Baker Street, Caversham, Dunedin, 9012, NEW ZEALAND",9012,address_for_service,-45.896097722415,170.48832951602,address_web
Himkhand Limited,HIMKHAND LIMITED,HIMKHAND LIMITED,"18 Rossiter Avenue, Redwood, Christchurch, 8051, NEW ZEALAND",8051,address_for_service,-43.474044582562,172.615630138952,address_web
Punjab King Transport Limited,PUNJAB KING TRANSPORT LIMITED,PUNJAB KING TRANSPORT LIMITED,"220 Porchester Road, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.044953814263,174.933495426054,address_web
UNITY FARM LIMITED,UNITY FARM LIMITED,UNITY FARM LIMITED,"25d Victoria Avenue, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
Allcover Financial limited,ALLCOVER FINANCIAL LIMITED,ALLCOVER FINANCIAL LIMITED,"1/43 Omega Street, Rosedale, Rosedale, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.751313492074,174.709990385319,address_web
Commercial Diesel Limited,COMMERCIAL DIESEL LIMITED,COMMERCIAL DIESEL LIMITED,"11e Neville Street, Warkworth, Warkworth, 0910, NEW ZEALAND",0910,address_for_service,-36.398219995386,174.665661013995,address_web
BuLa Star Limited,BULA STAR LIMITED,BULA STAR LIMITED,"26 Eclipse Rise, Flagstaff, Hamilton, 3210, NEW ZEALAND",3210,address_for_service,-37.734936577145,175.248463207506,address_web
SK Stars Distribution Limited,SK STARS DISTRIBUTION LIMITED,SK STARS DISTRIBUTION LIMITED,"11 Twickenham Place, Nawton, Hamilton, 3200, NEW ZEALAND",3200,address_for_service,-37.778545230524,175.227704334644,address_web
BRIGHT HOME ENGINEERING CONSULTANTS LIMITED,BRIGHT HOME ENGINEERING CONSULTANTS LIMITED,BRIGHT HOME ENGINEERING CONSULTANTS LIMITED,"44 Patiki Road, Avondale, Auckland, 1026, NEW ZEALAND",1026,public_address,-36.870538994157,174.666356169538,address_web
B and M Joinery Limited,B AND M JOINERY LIMITED,B AND M JOINERY LIMITED,"Level 3, Mountain Club, 36 Grant Road, Frankton, 9371, NEW ZEALAND",9371,address_for_service,-45.01350326697,168.743759164933,address_web
BBL Contracting Limited,BBL CONTRACTING LIMITED,BBL CONTRACTING LIMITED,"636 Back Ormond Road, Gisborne, 4071, NEW ZEALAND",4071,address_for_service,-38.624488598958,177.983118713826,address_web
Paintplas Maintaining Limited,PAINTPLAS MAINTAINING LIMITED,PAINTPLAS MAINTAINING LIMITED,"87a Kimtpton Road, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.971341300277,174.871649804931,address_web
MARCH CONSTRUCTION LIMITED,MARCH CONSTRUCTION LIMITED,MARCH CONSTRUCTION LIMITED,"1220 Main North Rd, Belfast, Christchurch, 8083, NEW ZEALAND",8083,public_address,-43.422882744774,172.65185295262,address_web
Altherm Northland Limited,ALTHERM NORTHLAND LIMITED,ALTHERM NORTHLAND LIMITED,"18 Hewlett Street, Port Whangarei, Whangarei, 0110, NEW ZEALAND",0110,public_address,-35.741904445804,174.344486097966,address_web
G & T AUTO 2015 LIMITED,G & T AUTO 2015 LIMITED,G T AUTO 2015 LIMITED,"5 Malvern Road, Onehunga, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.920567796063,174.801625625604,address_web
VRAJ TELECOMMUNICATION LIMITED,VRAJ TELECOMMUNICATION LIMITED,VRAJ TELECOMMUNICATION LIMITED,"Flat 1, 116 Astley Avenue, New Lynn, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.92016814692,174.683389912678,address_web
Chuy Farming Limited,CHUY FARMING LIMITED,CHUY FARMING LIMITED,"151 Burnett Street, Ashburton, Ashburton, 7700, NEW ZEALAND",7700,address_for_service,-43.903587867461,171.746932459877,address_web
RDHIMANZ INVESTMENTS LIMITED,RDHIMANZ INVESTMENTS LIMITED,RDHIMANZ INVESTMENTS LIMITED,"8 Sue Place, Mahora, Hastings, 4120, NEW ZEALAND",4120,address_for_service,-39.621437149877,176.850605745265,address_web
RED TREE PROPERTY INVESTMENT LIMITED,RED TREE PROPERTY INVESTMENT LIMITED,RED TREE PROPERTY INVESTMENT LIMITED,"32 Budgen Street, Mount Roskill, Auckland, 1041, NEW ZEALAND",1041,address_for_service,-36.923819681128,174.731708147904,address_web
JS TAX SOLUTIONS LIMITED,JS TAX SOLUTIONS LIMITED,JS TAX SOLUTIONS LIMITED,"349 Dominion Road, Mount Eden, Auckland, 1024, NEW ZEALAND",1024,address_for_service,-36.879553090259,174.749686659663,address_web
QUEENSTOWN REFLEXOLOGY LIMITED,QUEENSTOWN REFLEXOLOGY LIMITED,QUEENSTOWN REFLEXOLOGY LIMITED,"12 Cow Lane, Queenstown, Queenstown, 9300, NEW ZEALAND",9300,public_address,-45.031770158108,168.661097338731,address_web
Brave Milk Limited,BRAVE MILK LIMITED,BRAVE MILK LIMITED,"16 Wear Street, Oamaru, Oamaru, 9400, NEW ZEALAND",9400,address_for_service,-45.098751245578,170.971509269891,address_web
Mh Sidhu Transport Limited,MH SIDHU TRANSPORT LIMITED,MH SIDHU TRANSPORT LIMITED,"8 Stellata Court, Randwick Park, Auckland, 2105, NEW ZEALAND",2105,address_for_service,-37.021811756781,174.919553806502,address_web
Manha Hotels Limited,MANHA HOTELS LIMITED,MANHA HOTELS LIMITED,"97 Great South Road, Epsom, Auckland, 1051, NEW ZEALAND",1051,address_for_service,-36.883496985251,174.785475961298,address_web
Bede Ryan Contracting Limited,BEDE RYAN CONTRACTING LIMITED,BEDE RYAN CONTRACTING LIMITED,"50d Centennial Avenue, Alexandra, 9320, NEW ZEALAND",9320,address_for_service,-45.252598228516,169.38919010078,address_web
Pacific Barbers 2022 Limited,PACIFIC BARBERS (2022) LIMITED,PACIFIC BARBERS 2022 LIMITED,"3 A Robertson Road, Rainui, Auckland, 0612, NEW ZEALAND",0612,address_for_service,-36.866588213885,174.602164493223,address_web
Jimmy Coops Lakehouse Limited,JIMMY COOPS LAKEHOUSE LIMITED,JIMMY COOPS LAKEHOUSE LIMITED,"109 Tuwharetoa Street, Taupo, Taupo, 3330, NEW ZEALAND",3330,address_for_service,-38.690109303542,176.075228152832,address_web
Titanium Property Management Limited,TITANIUM PROPERTY MANAGEMENT LIMITED,TITANIUM PROPERTY MANAGEMENT LIMITED,"7 Divide Loop, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.036263918055,174.924924091867,address_web
PEC Limited,PEC LIMITED,PEC LIMITED,"2 Station Road, Marton, Marton, 4710, NEW ZEALAND",4710,address_for_service,-40.0692,175.3782,original
BALVIRK CLEANING LIMITED,BALVIRK CLEANING LIMITED,BALVIRK CLEANING LIMITED,"30 Athier Avenue, Chartwell, Hamilton, 3281, NEW ZEALAND",3281,address_for_service,-37.752661662061,175.299019494699,address_web
TIWANA CONSTRUCTIONS LIMITED,TIWANA CONSTRUCTIONS LIMITED,TIWANA CONSTRUCTIONS LIMITED,"14 Listack Drive, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.97361606498,174.919762432072,original
Technicool Refrigeration Limited,TECHNICOOL REFRIGERATION LIMITED,TECHNICOOL REFRIGERATION LIMITED,"4 Graham Street, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846971249602,174.759015969354,address_web
NZFREIGHTS LIMITED,NZFREIGHTS LIMITED,NZFREIGHTS LIMITED,"39 Black Teal Close, Unsworth Heights, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.756520497965,174.709511527191,address_web
Whenuakura Farm Limited,WHENUAKURA FARM LIMITED,WHENUAKURA FARM LIMITED,"26 Wellington Street, Hawera, Taranaki, 4640, NEW ZEALAND",4640,address_for_service,-39.586377912008,174.281811003704,address_web
LIGHTING DIRECT LIMITED,LIGHTING DIRECT LIMITED,LIGHTING DIRECT LIMITED,"470 Parnell Road, Parnell, Auckland, 1052, NEW ZEALAND",1052,address_for_service,-36.861508990108,174.782455793946,address_web
ZY FABRICATION LIMITED,ZY FABRICATION LIMITED,ZY FABRICATION LIMITED,"Unit 8, 38 Andromeda Crescent, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.94825938295,174.884843339624,address_web
METCO ENGINEERING 2002 LIMITED,METCO ENGINEERING 2002 LIMITED,METCO ENGINEERING 2002 LIMITED,"1e Quadrant Drive, Waiwhetu, Lower Hutt, 5010, NEW ZEALAND",5010,address_for_service,-41.232857574352,174.912672180176,address_web
D10 Limited,D10 LIMITED,D10 LIMITED,"16a Sarona Avenue, Glen Eden, Auckland, 0602, NEW ZEALAND",0602,address_for_service,-36.904741086487,174.655962816745,address_web
Keep It Crisp Limited,KEEP IT CRISP LIMITED,KEEP IT CRISP LIMITED,"Shop 2, 433 Stuart Street, Dunedin, 9010, NEW ZEALAND",9010,public_address,-45.866108236772,170.486645926948,address_web
Enriching Pasifika Whanau Limited,ENRICHING PASIFIKA WHANAU LIMITED,ENRICHING PASIFIKA WHANAU LIMITED,"Po Box 22048, Otahuhu, Auckland, 1640, NEW ZEALAND",1640,public_address,-36.9382,174.84019,address_web
Redline Interiors Limited,REDLINE INTERIORS LIMITED,REDLINE INTERIORS LIMITED,"Unit 5, 28 Harrison Road, Mount Wellington, Auckland, 1060, NEW ZEALAND",1060,address_for_service,-36.901507180604,174.823838758666,address_web
ThermaShield Limited,THERMASHIELD LIMITED,THERMASHIELD LIMITED,"Level 1, 8 Raroa Road, Hutt Central, Lower Hutt, 5010, NEW ZEALAND",5010,address_for_service,-41.207313850153,174.908612908287,address_web
GPC Electronics (New Zealand) Limited,GPC ELECTRONICS (NEW ZEALAND) LIMITED,GPC ELECTRONICS NEW ZEALAND LIMITED,"10 Sonter Rd, Christchurch, 8042, NEW ZEALAND",8042,public_address,-43.546432332856,172.570280187098,address_web
D & T Action Limited,D & T ACTION LIMITED,D T ACTION LIMITED,"50 John Fair Drive, Wainui, Wainui, 0932, NEW ZEALAND",0932,address_for_service,-36.617296918583,174.655929540589,address_web
Hassan Enterprises Limited,HASSAN ENTERPRISES LIMITED,HASSAN ENTERPRISES LIMITED,"51 Lockwood Road, Rd 3, Hunua, 2583, NEW ZEALAND",2583,address_for_service,-37.1333,175.1167,original
